,LotFrontage,LotArea,OverallQual,MasVnrArea,BsmtQual,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageFinish,GarageCars,GarageArea,AgeBuilt,AgeRemodeled,CentralAir_Y
52,0.30479452054794515,0.03352263432190516,0.4444444444444445,0.0,0.8,0.01842664776754075,0.1335515548281506,0.11060119320789352,0.0,0.09080633006782216,0.3333333333333333,0.33333333333333337,0.24999999999999997,0.0,0.3333333333333333,0.5,0.3638928067700987,0.34057971014492755,0.7833333333333332,0.0
53,0.16095890410958902,0.22889527682348268,0.8888888888888888,0.0,1.0,0.3206945428773919,0.3014729950900164,0.34603028912345113,0.0,0.28409947249434814,0.0,0.6666666666666666,0.24999999999999997,0.8,1.0,0.75,0.6304654442877292,0.21014492753623187,0.38333333333333336,1.0
54,0.13356164383561642,0.027268690551309913,0.4444444444444445,0.0,0.6000000000000001,0.06803685329553508,0.06284779050736498,0.23542909591555758,0.0,0.193293142426526,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.6000000000000001,0.3333333333333333,0.5,0.4033850493653032,0.39855072463768115,0.9166666666666667,1.0
55,0.2705479452054794,0.0414826240388885,0.5555555555555556,0.17,0.6000000000000001,0.08681785967399008,0.23322422258592473,0.25034419458467183,0.0,0.20553880934438584,0.6666666666666666,0.33333333333333337,0.41666666666666663,0.8,0.6666666666666666,0.5,0.40620592383638926,0.3333333333333333,0.7666666666666666,1.0
56,0.010273972602739725,0.0062866624599780315,0.7777777777777777,0.28500000000000003,0.8,0.11498936924167258,0.15875613747954176,0.14892152363469482,0.36610169491525424,0.2646948003014318,0.6666666666666666,0.6666666666666666,0.41666666666666663,0.0,1.0,0.5,0.3385049365303244,0.07971014492753623,0.16666666666666663,1.0
57,0.2328767123287671,0.04835354880927341,0.6666666666666665,0.0,0.8,0.0,0.1407528641571195,0.12069756769160164,0.41646489104116224,0.26111529766390357,0.6666666666666666,0.6666666666666666,0.41666666666666663,0.0,0.6666666666666666,0.5,0.39844851904090267,0.043478260869565216,0.09999999999999998,1.0
58,0.1541095890410959,0.05787468741966393,1.0,0.644375,1.0,0.0,0.23076923076923078,0.25057365764111983,0.735593220338983,0.4918990203466466,1.0,0.6666666666666666,0.6666666666666666,0.8,1.0,0.75,0.4520451339915374,0.028985507246376815,0.06666666666666665,1.0
59,0.13356164383561642,0.027577181051204748,0.4444444444444445,0.0,0.6000000000000001,0.1119773210489015,0.12765957446808512,0.1023405231757687,0.0,0.0840241145440844,0.3333333333333333,0.33333333333333337,0.16666666666666666,0.0,0.3333333333333333,0.25,0.24823695345557123,0.2753623188405797,0.6333333333333333,1.0
60,0.14383561643835613,0.05502348734487835,0.5555555555555556,0.0,0.8,0.16672572643515238,0.18952536824877253,0.18907755851307942,0.0,0.1552373775433308,0.3333333333333333,0.6666666666666666,0.24999999999999997,0.0,0.3333333333333333,0.5,0.40620592383638926,0.043478260869565216,0.09999999999999998,1.0
61,0.13356164383561642,0.027577181051204748,0.4444444444444445,0.0,0.6000000000000001,0.0,0.08674304418985271,0.05667737494263422,0.2566585956416465,0.14638281838733985,0.3333333333333333,0.0,0.33333333333333337,0.0,0.3333333333333333,0.25,0.20310296191819463,0.6521739130434783,0.23333333333333334,0.0
62,0.07876712328767123,0.024034214400897425,0.7777777777777777,0.11125,0.8,0.004252303330970942,0.2242225859247136,0.23772372648003673,0.0,0.19517709118311982,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.8,0.6666666666666666,0.5,0.3413258110014104,0.028985507246376815,0.06666666666666665,1.0
63,0.09931506849315068,0.042066886349295375,0.6666666666666665,0.0,0.6000000000000001,0.0,0.09427168576104747,0.13033501606241396,0.39128329297820824,0.2592313489073097,0.6666666666666666,0.33333333333333337,0.5833333333333334,0.0,0.3333333333333333,0.5,0.3385049365303244,0.644927536231884,1.0,1.0
64,0.14726027397260272,0.03774334525228446,0.6666666666666665,0.358125,0.8,0.13093550673281362,0.17299509001636662,0.16590178981184028,0.47312348668280874,0.3202712886209495,0.6666666666666666,0.6666666666666666,0.5,0.0,0.6666666666666666,0.5,0.45486600846262343,0.09420289855072464,0.2,1.0
65,0.18835616438356162,0.038752950524667554,0.7777777777777777,0.215,1.0,0.0,0.18707037643207858,0.18563561266636072,0.6440677966101694,0.40297663903541825,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.8,0.6666666666666666,0.75,0.6008462623413258,0.043478260869565216,0.08333333333333331,1.0
66,0.1815068493150685,0.08693823178854379,0.6666666666666665,0.179375,0.8,0.16158752657689582,0.318657937806874,0.42978430472693896,0.0,0.3528636021100226,0.6666666666666666,0.33333333333333337,0.41666666666666663,0.8,0.6666666666666666,0.5,0.40620592383638926,0.2898550724637681,0.35000000000000003,1.0
67,0.17465753424657532,0.04377293229568347,0.6666666666666665,0.104375,0.8,0.1794826364280652,0.23780687397708677,0.2627351996328591,0.0,0.21571213262999245,0.6666666666666666,0.6666666666666666,0.41666666666666663,0.0,0.6666666666666666,0.5,0.3935119887165021,0.050724637681159424,0.11666666666666664,1.0
68,0.08904109589041094,0.015461917782607679,0.3333333333333333,0.0,0.6000000000000001,0.0,0.12225859247135844,0.09476824231298761,0.0,0.0778070836473248,0.3333333333333333,0.33333333333333337,0.16666666666666666,0.0,0.3333333333333333,0.25,0.15514809590973203,0.4710144927536232,1.0,1.0
69,0.2054794520547945,0.06680688962116432,0.6666666666666665,0.0,0.6000000000000001,0.10683912119064494,0.21342062193126024,0.2225791647544745,0.47602905569007264,0.36793519216277315,0.6666666666666666,0.33333333333333337,0.41666666666666663,0.6000000000000001,1.0,0.5,0.4703808180535966,0.41304347826086957,0.95,1.0
70,0.25342465753424653,0.05772979036668303,0.6666666666666665,0.696875,0.8,0.3330970942593905,0.3638297872340426,0.4334557136301056,0.0,0.35587792012057273,0.6666666666666666,0.33333333333333337,0.5,0.8,1.0,0.5,0.3638928067700987,0.26811594202898553,0.6166666666666667,1.0
71,0.1643835616438356,0.02944214634602351,0.3333333333333333,0.0,0.6000000000000001,0.10010630758327428,0.13829787234042554,0.11725562184488297,0.0,0.09626978146194423,0.3333333333333333,0.33333333333333337,0.16666666666666666,0.0,0.3333333333333333,0.5,0.2538787023977433,0.2028985507246377,0.06666666666666665,1.0
72,0.1815068493150685,0.041323704690457826,0.6666666666666665,0.025,0.8,0.0,0.13617021276595745,0.12643414410279943,0.4033898305084746,0.2607385079125848,0.6666666666666666,0.33333333333333337,0.41666666666666663,0.6000000000000001,1.0,0.5,0.3011283497884344,0.08695652173913043,0.2,1.0
73,0.2191780821917808,0.04159947650096987,0.4444444444444445,0.065,0.6000000000000001,0.05669737774627924,0.1777414075286416,0.17255621844882973,0.0,0.14167294649585532,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.0,0.3333333333333333,0.5,0.3455571227080395,0.4057971014492754,0.11666666666666664,1.0
74,0.13356164383561642,0.02098670218981514,0.2222222222222222,0.0,0.4,0.0,0.1374795417348609,0.1161083065626434,0.3704600484261501,0.23944988696307462,0.6666666666666666,0.33333333333333337,0.5,0.0,0.3333333333333333,0.25,0.26727785613540195,0.6884057971014492,1.0,0.0
75,0.0,0.0013835331510434921,0.3333333333333333,0.0,0.8,0.08185683912119064,0.07561374795417349,0.04405690683799908,0.22372881355932203,0.12321024868123587,0.3333333333333333,0.33333333333333337,0.24999999999999997,0.0,0.3333333333333333,0.25,0.20944992947813823,0.26811594202898553,0.6166666666666667,1.0
76,0.16095890410958902,0.03353665661735493,0.3333333333333333,0.0,0.6000000000000001,0.040396881644223954,0.155810147299509,0.14180816888480954,0.0,0.11642803315749811,0.3333333333333333,0.33333333333333337,0.16666666666666666,0.0,0.3333333333333333,0.25,0.1995768688293371,0.391304347826087,0.9000000000000001,1.0
77,0.09931506849315068,0.03428451237467573,0.4444444444444445,0.0,0.6000000000000001,0.059532246633593196,0.10998363338788872,0.16934373565855898,0.10314769975786925,0.17916352675207234,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.0,0.3333333333333333,0.25,0.1692524682651622,0.44927536231884063,0.14999999999999997,1.0
78,0.17465753424657532,0.04430110542429129,0.3333333333333333,0.0,0.6000000000000001,0.0,0.2893617021276596,0.3290500229463057,0.0,0.2701582516955539,0.6666666666666666,0.33333333333333337,0.5,0.0,0.0,0.0,0.0,0.30434782608695654,0.7,0.0
79,0.13356164383561642,0.042721260136951086,0.4444444444444445,0.0,0.6000000000000001,0.0,0.07201309328968904,0.07985314364387333,0.2653753026634383,0.16880180859080632,0.3333333333333333,0.33333333333333337,0.24999999999999997,0.0,0.3333333333333333,0.5,0.31029619181946405,0.7246376811594204,0.48333333333333334,1.0
80,0.2705479452054794,0.054686952254083994,0.5555555555555556,0.36,0.8,0.07937632884479093,0.14664484451718496,0.19458467186782927,0.4648910411622276,0.34061793519216277,0.6666666666666666,0.6666666666666666,0.5,0.8,1.0,0.25,0.35895627644569816,0.30434782608695654,0.7,1.0
81,0.03767123287671233,0.014957115146416133,0.5555555555555556,0.276875,1.0,0.21279234585400425,0.20245499181669396,0.23015144561725562,0.0,0.1889600602863602,0.6666666666666666,0.33333333333333337,0.24999999999999997,0.0,1.0,0.5,0.2856135401974612,0.08695652173913043,0.2,1.0
82,0.19520547945205474,0.0416275210918694,0.7777777777777777,0.2925,0.8,0.005846917080085046,0.255810147299509,0.2820100963744837,0.0,0.23153730218538054,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.8,0.6666666666666666,0.75,0.5345557122708039,0.021739130434782608,0.04999999999999999,1.0
83,0.20205479452054792,0.03548575568487228,0.4444444444444445,0.04125,0.6000000000000001,0.0,0.17430441898527008,0.16773749426342358,0.0,0.13771665410700829,0.3333333333333333,0.33333333333333337,0.33333333333333337,0.0,0.3333333333333333,0.5,0.3251057827926657,0.36231884057971014,0.8333333333333333,1.0
84,0.13812785388127852,0.03379373203393395,0.6666666666666665,0.01375,0.8,0.0,0.06284779050736498,0.10784763653051857,0.324455205811138,0.21477015825169554,0.6666666666666666,0.33333333333333337,0.41666666666666663,0.6000000000000001,1.0,0.5,0.2820874471086037,0.10869565217391305,0.23333333333333334,1.0
85,0.3424657534246575,0.06898501951436117,0.7777777777777777,0.1775,0.8,0.0,0.21080196399345338,0.2218907755851308,0.5404358353510896,0.39242652599849287,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6000000000000001,0.3333333333333333,0.5,0.32581100141043723,0.13768115942028986,0.3,1.0
86,0.3458904109589041,0.04959685900581925,0.5555555555555556,0.0,0.8,0.0,0.11194762684124387,0.08031206975676916,0.4242130750605327,0.2309721175584024,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.8,1.0,0.5,0.2820874471086037,0.03623188405797102,0.08333333333333331,1.0
87,0.06506849315068493,0.012391035079109117,0.5555555555555556,0.0475,0.8,0.0,0.10016366612111294,0.0637907296925195,0.2963680387409201,0.16767143933685003,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.5,0.3723554301833568,0.007246376811594207,0.016666666666666663,1.0
88,0.2876712328767123,0.03351328612493865,0.2222222222222222,0.0,0.6000000000000001,0.0,0.16579378068739772,0.15580541532813216,0.0,0.22456669178598343,0.3333333333333333,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.6884057971014492,0.4666666666666666,0.0
89,0.13356164383561642,0.03164364673163663,0.3333333333333333,0.0,0.8,0.1041814316087881,0.16202945990180034,0.1505277650298302,0.0,0.12358703843255464,0.3333333333333333,0.33333333333333337,0.24999999999999997,0.0,0.0,0.0,0.0,0.11594202898550726,0.25,1.0
